FEN,Moves,Rating,Themes
r5k1/1p3ppp/1qp1n1b1/2Bp4/1P4P1/3PR2P/r1PQ2B1/4R1K1 b - - 6 26,e6c5 e3e8 a8e8 e1e8,650,backRankMate mate mateIn2 middlegame short
1r4k1/1p4pp/3N4/2r5/7b/4R2P/5PK1/4R3 b - - 1 38,c5c2 e3e8 b8e8 e1e8,650,endgame mate mateIn2 short
2kr4/pp3ppp/1qp5/8/3b4/2NR2P1/PPP2P1P/4Q1K1 b - - 4 20,d4f2 e1f2 b6f2 g1f2,650,crushing endgame short
2r2k2/5ppp/4p3/8/P2PPB2/8/1r4PP/R5K1 b - - 2 26,b2b4 f4d6 f8e8 d6b4,650,crushing endgame fork short
5rk1/ppQ4R/5q2/7B/5pP1/P1P2P2/1P4P1/3r2K1 w - - 1 36,g1h2 f6h4,650,endgame mate mateIn1 oneMove
2r2k2/1q4bp/1p1p2p1/pP3p2/P2P4/1QP1n3/3N2PP/R4RK1 w - - 0 24,f1e1 b7g2,650,kingsideAttack mate mateIn1 middlegame oneMove
2r3k1/2Q2ppp/4b3/3R4/8/P1N1bP2/2q1N1PP/5K2 b - - 0 32,e6d5 c7c8,650,backRankMate hangingPiece mate mateIn1 middlegame oneMove
r4rk1/p1p2ppp/1p1bq3/3b2N1/3P4/P3B2P/1PQ2PP1/2R2RK1 b - - 4 20,e6f6 c2h7,650,kingsideAttack mate mateIn1 middlegame oneMove
8/p1b3pk/4p3/5p1p/qPN1Q3/P1P4P/5PP1/6K1 w - - 0 37,e4e6 a4d1 e6e1 d1e1,650,endgame mate mateIn2 short
r4rk1/ppp1qpp1/4p2p/4P3/4QPb1/2P2R2/PPB3PP/3R2K1 b - - 2 18,g4f3 e4h7,650,mate mateIn1 middlegame oneMove
6k1/5p1p/4r1p1/8/Np4K1/1P2P1P1/1BQn1Pq1/4n2R b - - 7 39,g2h1 c2c8 e6e8 c8e8,650,mate mateIn2 middlegame short
2r1r2k/1Q4pp/1p6/p2p2P1/8/BP6/P5PP/1R2q2K w - - 2 30,b1e1 e8e1,650,backRankMate endgame master mate mateIn1 oneMove
8/2pq1Nk1/p1n5/1p1pp3/8/2P1p2r/PP2QbP1/R4R1K w - - 0 32,g2h3 d7h3,650,mate mateIn1 middlegame oneMove
4r3/8/6pk/8/1pP5/1n2BK2/4p3/4R3 b - - 1 42,h6h5 e1h1,650,endgame mate mateIn1 oneMove pillsburysMate
8/1r4p1/7p/8/1PNk4/1K6/6PP/8 b - - 4 42,d4e4 c4d6 e4d5 d6b7,650,crushing endgame fork short
r3r3/pbppqk2/1p3n1p/2b1PQp1/8/2N3B1/PPP2PPP/R3R1K1 w - - 4 17,e5f6 e7e1 a1e1 e8e1,650,kingsideAttack mate mateIn2 middlegame short
3R4/pp3kpp/4q1n1/2p5/1nP2B2/1B6/PP3PPP/R5K1 w - - 1 26,a1e1 e6e1,650,hangingPiece kingsideAttack master mate mateIn1 middlegame oneMove
3rk2r/1b2p1bp/ppq2np1/4pp2/8/1P3N2/PBPN1PPP/R2QR1K1 w k - 4 16,f3e5 c6g2,650,kingsideAttack mate mateIn1 middlegame oneMove
r2qnrk1/pb1pb1pp/1p2p2B/2p5/2P1P1Qp/2N5/PPP1NP2/R3K2R b KQ - 1 15,e8f6 g4g7,650,kingsideAttack mate mateIn1 middlegame oneMove
1rQ3k1/5ppp/4p1q1/8/P1P2n1n/1PN2P2/1B1R2PP/3R2K1 b - - 0 26,b8c8 d2d8 c8d8 d1d8,650,backRankMate mate mateIn2 middlegame short
5r2/pp4kp/n1b2pp1/3q4/1P3B2/2Q2N2/1P3PPP/R3R1K1 w - - 1 23,f3g5 d5g2,650,kingsideAttack mate mateIn1 middlegame oneMove
4r1k1/2p2pp1/p1Qb3p/1p6/1P2r3/P1B5/1P2qPPP/R2R2K1 w - - 7 30,d1e1 e2e1 c3e1 e4e1 a1e1 e8e1,650,kingsideAttack long mate mateIn3 middlegame
r3r1k1/2qnbp1p/p2p1npB/1p6/3QP3/P1N5/1PP1RPPP/4R1K1 b - - 0 21,f6g4 d4g7,650,mate mateIn1 middlegame oneMove
1R6/6pp/2k2p2/8/1p2PKP1/2r2P1P/8/8 b - - 9 46,b4b3 b8c8 c6b5 c8c3,650,crushing endgame rookEndgame short skewer
8/pQ3nk1/5qp1/5bN1/8/5P1p/PP6/K5R1 w - - 2 36,b7f7 f6f7 g5f7 g7f7,650,advantage endgame master short
1r4k1/5Qpp/1q2r3/3p4/2n5/4P1PB/1p5P/5R1K b - - 1 33,g8h8 f7f8 b8f8 f1f8,650,backRankMate mate mateIn2 middlegame sacrifice short
3R1rk1/1pp3pp/4R3/p7/8/P1q2P2/4Q1PP/6K1 b - - 0 21,f8d8 e6e8 d8e8 e2e8,650,endgame mate mateIn2 short
1r5k/p4prp/5Q2/1Bpqn3/8/3PR2P/PPP2PP1/3R2K1 w - - 1 21,e3e5 d5g2,650,kingsideAttack mate mateIn1 middlegame oneMove
r2Q2k1/p3Bppp/2q5/1p2P3/8/6P1/PPP2P1P/2KR3b b - - 5 18,a8d8 d1d8 c6e8 d8e8,650,backRankMate endgame mate mateIn2 short
6k1/p4ppp/4p3/6r1/8/P1R5/1P2QPqP/4K3 b - - 4 33,g5d5 c3c8 d5d8 c8d8,650,backRankMate endgame mate mateIn2 short
7k/6p1/R2p3p/4p2P/1pP1Br2/1P1Pb1K1/5r2/7R b - - 2 33,f2b2 a6a8 f4f8 a8f8,650,endgame mate mateIn2 pillsburysMate short
r2qkbnr/pppb2pp/2np1p2/4p3/2BPP3/1QP2N2/PP3PPP/RNB1K2R b KQkq - 4 6,g8e7 c4f7,650,mate mateIn1 oneMove opening
2r4k/2r1Np1p/p3b1p1/1p6/8/P4QP1/1P3PBP/K1qRR3 w - - 0 30,d1c1 c7c1 e1c1 c8c1,650,mate mateIn2 middlegame pillsburysMate short
1r4k1/5ppp/2r4P/p1pR4/P1P1Pq2/1P1R4/K1Q5/8 b - - 2 34,f4h6 d5d8 b8d8 d3d8,650,backRankMate endgame mate mateIn2 short
2R5/5r1k/6p1/1p2B3/2p1P1K1/6P1/3P4/1r6 b - - 0 44,f7e7 c8h8,650,endgame mate mateIn1 oneMove operaMate
r3r1k1/p1Q3pp/8/5p2/5B2/5bPq/PP5P/RN3RK1 w - - 0 21,f1f3 e8e1 f3f1 h3f1,650,mate mateIn2 middlegame short
r2q1r1k/1ppn1Bp1/1p5p/4p1P1/4P2P/3P1Q2/PPP5/R4RK1 b - - 0 17,h6g5 f3h5,650,mate mateIn1 middlegame oneMove
r5k1/1pp2r1p/3p3Q/p2Pp3/PnP1P1P1/1K3p2/1P6/R5NR w - - 1 24,g1f3 f7f3 h6e3 f3e3,650,hangingPiece mate mateIn2 middlegame short
r4r1k/p3q1p1/Q2b1pp1/2n5/2BpPP2/5R2/P2B2PP/R5K1 b - - 3 21,c5a6 f3h3,650,mate mateIn1 middlegame oneMove pillsburysMate
3r4/1pN5/p5p1/2P2pk1/1P1bp3/P5P1/4R1K1/8 b - - 2 39,d4e5 c7e6 g5f6 e6d8,650,crushing endgame fork short
8/4r2k/p2p1ppp/1bpP4/6PP/5P2/PPB2K2/R7 w - - 0 31,h4h5 e7e2 f2g3 e2c2,650,crushing endgame fork short
2k2r2/p1q1b1Q1/1np5/1p1P4/1P6/P5P1/1B2KP1r/2R2R2 b - - 4 29,f8f2 f1f2 h2f2 e2f2,650,advantage middlegame short
rn1r2k1/p3qppp/bp2p3/2p5/3P4/2P2P2/P1Q1N1PP/1BR2RK1 b - - 5 15,a6e2 c2h7 g8f8 h7h8,650,kingsideAttack mate mateIn2 middlegame short
r5k1/p6p/1p1p4/2pP1r1N/6P1/3P4/P4P1P/1R4K1 b - - 0 25,f5d5 h5f6 g8f7 f6d5,650,advantage endgame fork master short
8/5p2/1k2pP2/p3P3/Pp1K4/1P6/8/8 w - - 1 47,d4e4 b6c5 e4e3 c5d5 e3d3 d5e5,650,crushing endgame long pawnEndgame zugzwang
r5k1/1b1pn1p1/1p5p/pq1PN2B/4P3/P6Q/6PP/R4r1K w - - 0 26,a1f1 b5f1,651,kingsideAttack mate mateIn1 middlegame oneMove
8/5ppk/p1Q4p/2R4P/1q2P3/5P2/1P4P1/1K1n4 w - - 2 45,c5c1 b4b2,651,endgame master mate mateIn1 oneMove
6k1/4pp2/3p2p1/8/1P1QP2p/5Pqb/6r1/2R2BK1 w - - 0 38,f1g2 g3g2,651,endgame master mate mateIn1 oneMove
Q4bk1/5ppp/2p2n2/p1Pp4/8/1r2PN2/1B3PPP/q5K1 w - - 0 26,b2a1 b3b1 f3e1 b1e1,651,backRankMate endgame fork mate mateIn2 short
6QK/5q2/5k2/8/8/8/8/8 w - - 1 65,g8g7 f7g7,651,endgame master mate mateIn1 oneMove queenEndgame
4r1k1/pp2r3/5p2/5p2/1bb2N2/1P4B1/P4PPP/3R1K1R w - - 0 25,b3c4 e7e1 d1e1 e8e1,651,mate mateIn2 middlegame operaMate short
r4k2/3q1ppp/p1p3b1/1P1pQ3/8/1BP5/1P3PPP/4R1K1 b - - 0 26,a8e8 e5e8 d7e8 e1e8,651,crushing endgame short
r4Qk1/3q3p/2p1p1pB/p2nP3/1p1P4/8/PP4PP/5RK1 b - - 1 30,a8f8 f1f8,651,endgame mate mateIn1 oneMove operaMate
7k/p5rp/P1b2p2/1p2p3/2p5/B1PnqN2/5PPP/R5RK w - - 0 30,f2e3 d3f2,651,mate mateIn1 middlegame oneMove smotheredMate
8/5k2/2R3p1/4PpKp/7P/5rP1/8/8 w - - 0 54,c6g6 f3g3 g5f4 g3g6,651,crushing deflection endgame rookEndgame short skewer
4r1k1/1p3ppp/3q1n2/p2pr3/8/1BP2Q1P/PP1R1PP1/3R2K1 w - - 4 27,d2d4 e5e1 d1e1 e8e1,651,kingsideAttack master mate mateIn2 middlegame short
8/5k2/3n2p1/4RnP1/5PK1/8/8/8 w - - 19 57,e5d5 f5e3 g4f3 e3d5,651,crushing endgame fork short
3r2k1/5q2/2b3pq/4Q2p/P3PP1P/2B3P1/6BK/8 b - - 0 41,h6f8 e5h8,651,master mate mateIn1 middlegame oneMove
8/8/3N4/2p1p3/2PbKp1k/3P1P2/8/8 b - - 22 64,h4g3 d6f5 g3h3 f5d4,651,crushing endgame master short
5Nk1/p5p1/1pp2r1p/3p4/3Pq3/4P3/PP3PPP/2RQ1bK1 w - - 0 23,f8d7 e4g2,651,endgame kingsideAttack mate mateIn1 oneMove
r1bq2k1/5ppp/pp1r4/3N4/P1pQ2n1/5N2/1B3PPP/R4RK1 b - - 3 21,d6d5 d4g7,651,kingsideAttack master mate mateIn1 middlegame oneMove
r7/pb3k1p/2p2ppB/q1bP4/5Q2/5B2/P1P2PPP/R3r1K1 w - - 0 22,a1e1 a5e1,651,kingsideAttack mate mateIn1 middlegame oneMove
r7/1R3pk1/p5p1/7r/4Q3/8/P3RPPq/6K1 w - - 0 34,g1f1 h2h1,651,endgame mate mateIn1 oneMove
3r1rk1/n4p1p/6p1/1pq1b3/p3B1Q1/7P/P3RPP1/2R3K1 w - - 0 27,c1c5 d8d1 e2e1 d1e1,651,mate mateIn2 middlegame pillsburysMate short
1r2kb1r/1p1q1ppp/B1n5/3pP1B1/3P4/PQ3N2/5PPP/1R4K1 b k - 0 20,b7a6 b3b8 c6b8 b1b8 d7c8 b8c8,651,crushing long middlegame
r1bR1rnk/ppp3bp/6pN/2n2p2/4p3/2N3P1/PP2PPBP/R1B3K1 b - - 0 16,f8d8 h6f7,651,mate mateIn1 middlegame oneMove smotheredMate
6k1/pb1r1p1p/1p2pqpQ/2b5/4P3/2P2N2/PPB3PP/5R1K w - - 0 23,f3g5 f6f1,651,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
1qr3k1/3bbppn/p3p2p/1p1pP3/5P2/P2QP3/NP4PP/1B3RK1 b - - 2 23,b8a7 d3h7 g8f8 h7h8,651,kingsideAttack mate mateIn2 middlegame short
8/7q/5K1P/8/5Q2/p7/8/1k6 w - - 0 60,f4f5 h7f5 f6f5 a3a2 h6h7 a2a1q,651,advancedPawn crushing endgame long promotion queenEndgame
4r3/4rp2/1p5p/pP1p2k1/P2P4/5PP1/2RR1K2/8 w - - 0 40,d2e2 e7e2 c2e2 e8e2,651,crushing endgame rookEndgame short
8/8/pp1p4/3Pkp2/P1P1n3/1P1K4/8/4R3 w - - 2 65,e1h1 e4f2 d3e2 f2h1,651,crushing endgame fork short
2r5/p1rk4/2n1pp2/2Rp3p/3P3P/P4N2/P4PP1/2R2K2 w - - 0 23,f1e2 c6d4 f3d4 c7c5 c1c5 c8c5,651,advantage discoveredAttack endgame long
r2qr1k1/p4pp1/1bp4p/n7/1N2n3/2P5/PP1N1PPP/R1BQ1K1R w - - 3 18,d2e4 d8d1,651,hangingPiece mate mateIn1 oneMove opening
2r3k1/5qrp/4R1p1/2Pp1p2/8/4Q3/P5PP/4R1K1 b - - 0 28,f7a7 e6e8 c8e8 e3e8,651,endgame mate mateIn2 short
r2qkb1r/pp1n1ppp/n2B4/1Npp1b2/Q2P4/P7/1P2PPPP/R3KBNR b KQkq - 1 9,d7b6 b5c7,651,discoveredCheck doubleCheck mate mateIn1 oneMove opening
8/1PQ3p1/2p4p/2k5/P1P1b3/3r2P1/5P1P/6K1 w - - 1 36,h2h4 d3d1 g1h2 d1h1,651,endgame mate mateIn2 operaMate short
r1b1r3/pp4kP/2p1p2p/2PpPp2/3P1P2/P1N2Rb1/1P2B1Pq/2RQ2K1 w - - 3 27,g1f1 h2h1,651,mate mateIn1 middlegame oneMove
r2q1rk1/pp1nppbn/2p4p/4pQpP/3P2P1/1P1B4/PBPN1P2/R3K2R b KQ - 1 14,e5d4 f5h7,651,kingsideAttack mate mateIn1 middlegame oneMove
1rb3k1/1pNr1ppp/p4n2/8/8/3B4/PPP2PPP/2KR3R w - - 2 17,d3f5 d7d1 h1d1 c8f5,651,advantage discoveredAttack middlegame short
r2qkb1r/pppbpppp/2n2n2/6N1/4p3/1QN5/PPPP1PPP/R1B1KB1R b KQkq - 7 7,c6d4 b3f7,651,attackingF2F7 mate mateIn1 oneMove opening
5rk1/p5p1/1qp1R2p/1p6/1P1r4/P4P2/5QPP/2R3K1 w - - 0 32,g1h1 d4d1 f2f1 d1f1,651,crushing endgame short
r3kb1r/pbp2p2/8/1p1qp2p/3PN1p1/1P3P2/1PP3PP/R1BQ1RK1 b kq - 1 15,f7f5 e4f6 e8f7 f6d5,651,crushing fork middlegame short
2r5/1Q4pp/6k1/5b2/8/5P2/1P4PP/4R2K w - - 9 32,e1e7 c8c1 e7e1 c1e1,651,backRankMate endgame mate mateIn2 short
8/1b1k1r1p/1p6/p2rn3/6nP/Q5B1/PPP2PP1/4R1K1 w - - 2 33,e1e5 d5d1 e5e1 d1e1,651,mate mateIn2 middlegame short
3r2k1/1Rp3pp/pb2p3/6N1/8/6P1/P1P2P1P/6K1 b - - 0 22,d8d6 b7b8 d6d8 b8d8,651,endgame mate mateIn2 short
2R5/p2r1kp1/1p2p2p/3qB3/3P3n/P6P/1PQ2PPK/8 w - - 10 39,c2h7 d5g2,651,endgame mate mateIn1 oneMove
7k/p3pp1p/1p2n2Q/4P3/7R/P7/1r1r1PP1/5qK1 w - - 0 34,g1f1 d2d1,651,endgame mate mateIn1 oneMove
8/3k3p/6p1/6P1/3K3P/n7/3B4/8 w - - 3 43,d4e5 a3c4 e5e4 c4d2,651,crushing endgame fork master short
r1bqkb1r/pp1np1p1/2p4p/5pBQ/2PPp3/4P3/PP1N1PPP/R3KB1R b KQkq - 1 9,g7g6 h5g6,651,mate mateIn1 oneMove opening
8/1p4rk/pN6/r7/8/3P3q/2Q4K/1R6 w - - 0 43,h2h3 a5h5,651,endgame mate mateIn1 oneMove
1r1qr1kb/3b1p1p/3p1npB/1ppBp1N1/5Q2/3P2P1/PP2PP1P/R4RK1 b - - 1 18,e5f4 d5f7,651,kingsideAttack mate mateIn1 middlegame oneMove
r5k1/2p2pp1/p2p3p/1p6/4Q3/2P3PP/PPB2PK1/2q5 b - - 0 23,a8f8 e4h7,651,endgame mate mateIn1 oneMove
8/6k1/5r1p/8/1P4q1/P1Q2pP1/7P/5RK1 w - - 0 36,f1f3 g4f3 c3f3 f6f3,651,crushing endgame short
r1br2k1/pp2bp1B/4pn1Q/q5N1/3p3P/8/PPP2PP1/1K1R3R b - - 5 16,f6h7 h6h7 g8f8 h7f7,651,kingsideAttack mate mateIn2 middlegame short
2r3k1/4Bpp1/4R2p/2p5/3p1P2/1B3b1P/1PP5/6K1 b - - 0 29,f7e6 b3e6 g8h8 e6c8,651,crushing endgame fork short
r4rk1/p5p1/bp1qPp1p/2pP1P2/2P3n1/PQ1B4/3B2PP/R4RK1 w - - 3 23,h2h3 d6h2,651,mate mateIn1 middlegame oneMove
2r1r2k/2P2Q2/pB1p3p/Pp2b1p1/1P4q1/3p1R2/6P1/5RK1 b - - 5 39,e8f8 f7f8 c8f8 f3f8,651,crushing kingsideAttack middlegame short
4r1k1/3N1pp1/7p/2pP4/Q7/2P5/4qPPP/1R4K1 w - - 1 29,d7c5 e2e1 b1e1 e8e1,651,backRankMate endgame mate mateIn2 sacrifice short
2r3k1/p4pb1/4p1p1/3NP2p/3n3P/4PP2/P3B1K1/7R b - - 0 23,d4e2 d5e7 g8f8 e7c8,651,crushing endgame fork master short
3rr1k1/p1p2ppp/1n3q2/2p1R3/2P2P2/1PNQ2P1/P6P/3R2K1 b - - 0 21,e8e5 d3d8 f6d8 d1d8 e5e8 d8e8,651,backRankMate long mate mateIn3 middlegame
2b2k2/p7/3p3p/3Ppr2/1PP5/P5r1/6PP/4R1RK w - - 0 34,h2g3 f5h5,651,endgame mate mateIn1 oneMove
r1bq1rk1/6pp/1p2p1p1/p2p3N/3Q1P2/P6P/1PP3P1/R4RK1 b - - 0 17,c8a6 d4g7,651,kingsideAttack mate mateIn1 middlegame oneMove
6r1/p3k3/8/8/8/R6P/5K2/8 w - - 0 58,f2e3 g8g3 e3d2 g3a3,651,crushing endgame master masterVsMaster rookEndgame short skewer
8/pp3p2/1kp3p1/3p4/4r3/8/PPPq4/1K1R1B2 w - - 0 31,d1d2 e4e1 d2d1 e1d1,651,backRankMate endgame fork mate mateIn2 short
6k1/pp3p1p/6pP/q2P2P1/3rPB2/5P2/2R3K1/8 b - - 2 35,a5a4 c2c8 a4e8 c8e8,651,endgame mate mateIn2 short
4r2k/q5pp/4Q3/p3pP2/8/2P3P1/Pr5P/3RR2K b - - 3 29,e8e6 d1d8 e6e8 d8e8,651,backRankMate endgame mate mateIn2 queenRookEndgame short
4r1k1/p1p1qppp/b1p5/4r3/5Q2/4B3/PPP2PPP/R3R1K1 w - - 4 17,e3a7 e5e1 a1e1 e7e1,651,kingsideAttack mate mateIn2 middlegame short
2r2rk1/1p1n2pp/p4bp1/2BP4/1P3P2/P3P3/6PP/2R1R1K1 b - - 4 25,b7b6 c5f8 c8c1 e1c1,651,advantage middlegame short
rnb1k2r/pp3ppp/4p3/3n2B1/1PB5/2P1PN2/5PPP/3RK2R b Kkq - 0 11,d5c3 d1d8,651,mate mateIn1 middlegame oneMove operaMate
r1b3k1/1pp2ppp/2nq3r/p5N1/2PP4/P2Qp3/1P2B1PP/R4RK1 w - - 4 16,g5f7 d6h2,651,kingsideAttack mate mateIn1 middlegame oneMove
3rR2k/2q3pp/p2p1p2/7Q/3b4/6BP/PP3PP1/6K1 b - - 1 28,d8e8 h5e8,651,backRankMate endgame mate mateIn1 oneMove
rn3r1k/p1p1q1pp/1p1b4/6N1/3P4/1QN4P/PP3nP1/R1B2RK1 w - - 0 15,f1f2 e7e1 f2f1 e1f1,651,kingsideAttack mate mateIn2 middlegame short
8/2k2P2/8/2p5/3p1K2/3P4/2r5/8 w - - 0 42,f7f8q c2f2 f4e5 f2f8,651,crushing endgame queenRookEndgame short skewer
5rk1/pp3bpp/3Q4/3p4/8/5N1n/P5PP/1R3BqK w - - 9 28,f3g1 h3f2,651,mate mateIn1 middlegame oneMove smotheredMate
4r1k1/p4ppp/P4n2/8/Qp6/1P4B1/4qPPP/2r2RK1 w - - 0 27,f1c1 e2e1 c1e1 e8e1,651,backRankMate endgame mate mateIn2 sacrifice short
r4rk1/pp1b2bp/3p2p1/2pPp3/8/3P1B1P/PPPR2P1/1K4BR w - - 1 19,f3e4 f8f1 d2d1 f1d1,651,backRankMate mate mateIn2 middlegame short
3r2k1/p4Rpp/q1p1p3/2P1P3/8/3r1Q2/P5PP/R5K1 w - - 1 26,f3f4 d3d1 a1d1 d8d1,651,crushing endgame short
3r2k1/3r1Rp1/pp1p3p/8/P6q/1Q6/2P3P1/5RK1 b - - 1 36,g8h8 f7f8 d8f8 f1f8,651,crushing endgame short
1R4k1/b5p1/6p1/P1p1p1N1/2P4P/4KPP1/3r3r/1R6 b - - 6 42,a7b8 b1b8 d2d8 b8d8,651,endgame mate mateIn2 short
6k1/6p1/1n3p1p/3p4/pPpP4/2P4P/1QB2PPK/4q3 b - - 2 32,e1f2 c2h7 g8h7 b2f2,651,crushing discoveredAttack endgame short
5r1k/Q6p/5qp1/2pBp3/2P5/1P2P3/P4PPP/3R2K1 w - - 2 28,a7c5 f6f2 g1h1 f2f1 d1f1 f8f1,651,backRankMate endgame long mate mateIn3 sacrifice
2b2rk1/1p2bppp/2q1p3/3P4/2p5/2Q1PN2/5PPP/B2R2K1 b - - 0 18,e6d5 c3g7,651,kingsideAttack mate mateIn1 middlegame oneMove
r2Q2kr/p4ppp/2p1b1q1/2p1P3/8/5N2/1PP2PPP/1K1R3R b - - 4 18,a8d8 d1d8,651,backRankMate mate mateIn1 middlegame oneMove
2r2rk1/5pp1/p3b2p/1p1p4/8/2NB1P1n/PP4PP/3QR1qK w - - 2 25,e1g1 h3f2,651,mate mateIn1 middlegame oneMove smotheredMate
3r2k1/p4pp1/1pp1p1p1/4P3/5P2/PBP3bP/2P3P1/5R1K w - - 3 28,f1f3 d8d1 f3f1 d1f1,651,endgame kingsideAttack mate mateIn2 pillsburysMate short
r2r3k/6pp/8/3p4/8/P2BP1PQ/5PKP/4q3 b - - 1 31,e1d2 h3h7,651,endgame mate mateIn1 oneMove
4Rr1k/1pp3pp/p1n3qb/5p2/P1B5/2PP4/1P2QPPP/4R1K1 b - - 0 20,f8e8 e2e8 g6e8 e1e8,651,backRankMate mate mateIn2 middlegame short
4r1k1/pp3ppp/1pp2n2/8/3r4/2N2Q2/PP3PPP/R3q1K1 w - - 0 19,a1e1 e8e1,651,backRankMate endgame mate mateIn1 oneMove
8/8/8/6p1/2kb2Pp/7P/3KN3/8 w - - 0 55,e2d4 c4d4 d2e2 d4e4 e2f2 e4f4,651,crushing endgame long zugzwang
3r1rk1/pppq1ppp/8/8/3b2P1/P4PN1/1P4K1/1Q5R b - - 0 25,d4f6 b1h7,651,mate mateIn1 middlegame oneMove
1k1r4/1pp2ppp/8/4q3/7Q/P7/1PP2B2/R3KR2 w Q - 0 20,f2e3 e5e3,651,endgame hangingPiece mate mateIn1 oneMove
3r4/4kpp1/p3p3/1p6/2pr4/P4B2/1PR2PP1/5RK1 w - - 4 30,f1d1 d4d1 f3d1 d8d1,651,advantage endgame short
7r/3Pk2r/1p2P3/p4P2/6p1/6N1/PP4P1/3R2K1 w - - 3 47,g3e4 h7h1 g1f2 h1d1,651,advantage endgame master short skewer
r4rk1/ppp2pp1/1b5p/n3Q3/6PP/1B1P4/PBPq1P2/1R3RK1 b - - 0 19,a5b3 e5g7,651,kingsideAttack master mate mateIn1 middlegame oneMove
r5k1/5pp1/7p/2p5/4q3/8/3Q1PPP/1B4K1 w - - 0 32,b1e4 a8a1 e4b1 a1b1 d2c1 b1c1,651,backRankMate endgame long mate mateIn3
8/8/3k2p1/p5Kp/7P/P7/8/8 b - - 1 53,d6c5 g5g6 c5d6 g6h5,651,crushing endgame pawnEndgame short
6r1/p4k2/1pp1p3/4Qp2/3P4/P1P3rq/1P1R1RP1/6K1 b - - 9 38,g3g2 f2g2 g8g2 d2g2,651,crushing endgame short
4b1k1/2R5/6p1/1pB2p1p/6nP/4P2N/r4PP1/3R2K1 w - - 4 36,d1d8 a2a1 d8d1 a1d1,651,mate mateIn2 middlegame short
3r2k1/R6p/3p2pB/2pP1p2/3r4/1P6/P4PPP/4R1K1 w - - 2 27,e1e7 d4d1 e7e1 d1e1,651,backRankMate endgame mate mateIn2 short
3R4/pp5R/2p1p1Q1/2k1p3/4Pb2/2P1r2P/PP4P1/7K w - - 5 49,g6e6 e3e1,651,endgame master mate mateIn1 oneMove pillsburysMate
6k1/4p2p/3p1ppQ/2nb3P/7N/6P1/4PP1K/1r6 w - - 0 42,h5g6 b1h1,651,endgame master mate mateIn1 oneMove operaMate
k7/pp5p/5n2/5Q2/2K5/6qP/2P3N1/8 b - - 0 33,g3g2 f5c8,651,endgame mate mateIn1 oneMove
5r2/kp3pp1/p2Q2p1/q7/8/4P2P/PPR2PP1/2K5 w - - 3 28,d6f8 a5e1,651,endgame mate mateIn1 oneMove
3r4/3k1pR1/3P1r1p/1pN5/7b/8/PP4K1/2R5 b - - 5 30,d7e8 g7g8,651,endgame mate mateIn1 oneMove
r1b2rk1/1pq1bppp/8/p1pp4/P5n1/1N3n1P/1PP2PP1/RNBQRBK1 w - - 1 14,d1f3 c7h2,651,mate mateIn1 oneMove opening
4r1k1/4Nppp/bR6/8/3P4/P3PP2/3K1P1P/7r b - - 0 24,e8e7 b6b8 a6c8 b8c8 e7e8 c8e8,651,backRankMate endgame long mate mateIn3
8/8/pp5p/3p1pk1/1P2b2R/P3P1KP/2r5/4R3 w - - 4 38,h4f4 c2g2,651,endgame mate mateIn1 oneMove operaMate
3qrr1k/pp4p1/7p/3pnN2/2bQ4/P1P2P2/2B3PP/2R1R1K1 b - - 1 21,e5c6 d4g7,651,kingsideAttack mate mateIn1 middlegame oneMove
1k3r2/pppnN2p/q7/3p3Q/3Pp2P/1P6/PKP5/3R4 b - - 1 27,f8f2 h5e8,651,backRankMate endgame mate mateIn1 oneMove
r2q1rk1/5ppp/p3p3/3pP3/2p1n3/2P1PPB1/P1Q1B3/R3K2R b KQ - 0 18,e4g3 c2h7,651,kingsideAttack mate mateIn1 middlegame oneMove
r1bq1rk1/4bppp/p7/1pp5/2PnNp2/PP1P1Q2/BB3PPP/R4RK1 w - - 2 16,f3f4 d4e2 g1h1 e2f4,651,crushing fork middlegame short
5rk1/3p1pp1/p3p2p/N7/1P2n2q/P2Q1R1P/6PK/1Br5 b - - 3 33,e4f2 d3h7,651,mate mateIn1 middlegame oneMove
6k1/5p2/p1N1p1p1/2rn3p/2P4P/6P1/PP1R4/K7 w - - 1 39,c4d5 c5c1,651,backRankMate endgame mate mateIn1 oneMove
r4Q1k/2pb2pp/p7/1p2p3/2B1N3/2PP4/Pq4PP/5R1K b - - 1 22,a8f8 f1f8,651,backRankMate endgame mate mateIn1 oneMove
r2qk2r/pp3ppp/4p3/3pP1bQ/3P4/2P5/PP1B2PP/R4RK1 b kq - 4 14,g5d2 h5f7,651,attackingF2F7 mate mateIn1 middlegame oneMove
4r3/1p4pk/p2b3p/3Q4/P7/2BP3P/1PP2PP1/4q1K1 w - - 3 38,c3e1 e8e1,651,endgame mate mateIn1 oneMove pillsburysMate
7k/1p3p1p/p2bq1pB/5p2/PPn5/2PQ1N1P/5PP1/7K w - - 6 33,f3g5 e6e1 d3f1 e1f1,651,endgame kingsideAttack mate mateIn2 short
2rq1rk1/1b1n1pp1/p3pb1p/1pp5/3P4/3QPNB1/PP3PPP/1BR2RK1 b - - 1 16,c5c4 d3h7,651,mate mateIn1 oneMove opening
