FEN,Moves,Rating,Themes
8/8/5p2/7p/4k1pP/2K5/2P3P1/8 b - - 1 46,e4d5 c3d3 d5e5 d3e3 e5f5 c2c3 f5e5 c3c4,2796,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang
r4rk1/4p3/3p2pp/2pP1p2/1p3P2/p3QNP1/qPPN3P/2KRR3 w - - 0 26,d2b1 a2b2 c1d2 a3a2 b1c3 b4b3,2796,advancedPawn crushing long middlegame queensideAttack
8/4Npkp/b1Bn2p1/2pP2P1/Pp2Pp1P/1P3P2/5K2/8 w - - 4 39,c6d7 c5c4 f2e2 c4b3 e2d2 a6e2,2796,advantage discoveredAttack discoveredCheck endgame long
2r2r1k/2qpnp1B/pn2p1p1/4P1NQ/P2p4/2P5/5PPP/R4RK1 w - - 0 21,h5h6 e7f5 h6h3 c7c3 g2g3 h8g7 h7g6 g7g6 h3h7 g6g5 f2f3 c3e3 g1g2 b6d5 f3f4 d5f4 g3f4 e3f4 f1f4 g5f4,2797,advantage kingsideAttack middlegame quietMove veryLong
8/5B2/6P1/1pk2n2/p7/3K4/P7/8 b - - 0 53,b5b4 f7e8 b4b3 a2a3 b3b2 d3c2 b2b1r c2b1,2797,crushing endgame quietMove veryLong
2r2qk1/p5b1/b1p1p1R1/1p1pP1Np/3P1r1P/8/PPPQ1P2/2KR4 b - - 1 22,f4f2 d2d3 f8f5 g5e6,2797,advantage middlegame short
r1b3k1/pp4pp/2p1p2r/3P4/3Pp1B1/1Q2P3/P3KPP1/1RR4q b - - 3 20,h1g2 c1g1 g2h2 g1h1 e6d5 g4c8 h2g2 h1h6,2797,crushing middlegame veryLong
8/5pk1/R1P2p1p/3p1Qb1/6P1/7P/5RK1/3qr3 w - - 3 36,f2f1 e1e2 f1f2 g5h4 f2e2 d1e2,2797,crushing endgame long master
8/2r2p2/p4K2/6PP/1P6/P7/2pk4/7R b - - 2 44,c2c1q h1c1 c7c1 f6f7 c1h1 h5h6 d2e3 f7g7 e3f4 g5g6 f4g5 h6h7 h1h4 g7f7 h4h6 a3a4,2797,advancedPawn crushing defensiveMove endgame veryLong
8/4Kp1p/8/3P2Pn/1k5P/8/8/8 b - - 0 49,b4c5 d5d6 h5f4 d6d7 f4e6 h4h5 c5d5 h5h6 d5e5 e7f7 e6g5 f7g8 g5e6 g8h7,2797,advancedPawn crushing endgame knightEndgame quietMove veryLong
7r/1R6/p4ppk/P2P4/3q3b/1B1n1Q2/1P4K1/5R2 w - - 0 39,f1h1 h8e8 h1h4 d4h4,2797,crushing master middlegame quietMove short
2rkbb1r/6p1/2p2N1p/5Q2/3p4/3P1B2/2q2PPP/4RK2 b - - 0 36,g7f6 f3g4 c8c7 f5f6 f8e7 f6d4 c7d7 d4b6 d8c8 e1e7,2797,advantage deflection exposedKing fork intermezzo middlegame pin quietMove veryLong
r6k/8/1R1PQ1p1/4p1qp/3pP3/5pP1/5b1P/5B1K b - - 0 34,d4d3 b6b7 a8f8 e6d7,2797,crushing defensiveMove endgame quietMove short
8/8/2B4b/p6P/P5P1/1pk2K2/8/8 w - - 0 64,f3g3 h6g5 g3f3 c3b4,2797,bishopEndgame crushing endgame quietMove short
4k3/2q3p1/Q2p2P1/2pPp1B1/p3P2P/Pr6/2K2r2/1N5R w - - 5 38,c2c1 c7b8 a6a4 e8f8 b1d2 b3b1 c1c2 b1h1,2797,crushing defensiveMove exposedKing middlegame quietMove skewer veryLong
8/4K3/1R3nk1/1P5p/8/6P1/2r5/8 b - - 8 52,c2d2 b6f6 g6g5 f6d6 d2b2 d6d5,2797,advantage endgame long master
8/8/5pk1/6pp/8/5PRP/2K3P1/r7 w - - 8 42,c2d2 a1a3 h3h4 g5g4 d2e1 f6f5,2797,crushing defensiveMove endgame long rookEndgame
2k3r1/ppbn1p1Q/2p1p3/5p2/6rq/2P1B1P1/PP2BP1P/3R1RK1 w - - 0 20,h7f7 g8h8 f7d7 c8b8 d7c7 b8c7,2797,advantage long middlegame pin quietMove sacrifice
5rk1/6p1/4Q3/1pPpP3/8/6R1/5qPK/8 b - - 0 34,f8f7 c5c6 f2f5 e6f5 f7f5 e5e6,2797,endgame
8/5p2/R4nk1/1Pp1p3/3pP3/1P3K2/1n6/8 b - - 0 54,d4d3 a6d6 c5c4 b5b6,2797,advantage endgame master short
8/8/8/2k4B/1pPn1p2/7P/2K5/8 w - - 4 42,c2d3 f4f3 d3e3 d4f5 e3f2 f5h4,2797,crushing defensiveMove endgame long master masterVsMaster
r1b2r1k/1pqp3p/p3p1R1/4Pp1Q/3b1P2/2N5/PPP3PP/3R3K b - - 0 18,d4c3 d1d3 c7d8 d3g3,2797,crushing master middlegame pin short
8/5kp1/1p1P4/p1b1K2p/7P/P4P2/1B6/8 b - - 0 39,g7g6 b2c1 f7e8 e5e6 c5d6 e6d6,2797,bishopEndgame crushing endgame long quietMove
8/5p2/1p5p/3bP1p1/k1BP3P/2K3P1/8/8 b - - 18 85,d5c4 h4g5 c4d5 g5h6 d5e4 d4d5,2797,bishopEndgame crushing defensiveMove endgame long master
8/kp4r1/1pn5/4p3/1PP1q2p/4B3/PQ4PP/R5K1 w - - 1 32,a1e1 c6d4 b4b5 g7g8 g1h1 h4h3,2797,advantage endgame long pin quietMove
r1b2rk1/2p2pp1/3q4/1p2N1B1/pb6/2PP3P/2PQ4/2K1R1R1 b - - 0 21,b4a5 g5h6 d6a3 c1d1 a3a1 d1e2 a1c3 d2g5,2797,advantage middlegame pin veryLong
4r1kq/pp6/2p3Pb/3pr2P/2n2NQ1/2B5/PPP5/2KR1R2 w - - 3 31,c3e5 h8e5 c2c3 e5e3 c1b1 e3e4 b1a1 c4e3,2797,advantage middlegame queensideAttack veryLong
r3Qb1r/ppkP2pp/2p5/5p2/2B2Pqn/2N1PR2/PPP1K3/3R4 w - - 3 27,e8a8 g4f3 e2d2 f3e3 d2e3 f8c5 e3e2 h8a8,2797,advantage attraction discoveredAttack middlegame sacrifice veryLong
1k1r4/pppr4/7p/2q2p1Q/8/2PB1PpP/PP4P1/3R1R1K w - - 2 27,d3c2 d7d1 c2d1 c5f2 d1e2 f2e2,2797,crushing long middlegame
1R6/r5qk/4P1pp/7P/4Q3/p5P1/6K1/8 b - - 0 54,a3a2 e6e7 a2a1q h5g6 g7g6 e4g6 h7g6 e7e8q a7f7 e8e4,2797,advancedPawn attraction crushing endgame pin promotion veryLong
1r5k/pb1R1B1p/5pp1/1pp1pn2/8/P1P1q3/1P4PP/3Q1R1K w - - 2 28,d7d8 b8d8 d1d8 h8g7 f7g6 e3e4,2797,crushing long middlegame
3r4/1q4pk/1n2p2p/p1p2p1Q/PpP1b3/1P4PP/1B3P1K/5RR1 w - - 8 32,f2f3 g7g6 h5h4 g6g5 h4h5 e4c6 b2f6 c6e8 h5h6 h7h6,2797,advantage middlegame trappedPiece veryLong
R7/6k1/3B1pp1/5r1p/P6P/8/4RbPK/5r2 b - - 1 35,g6g5 g2g4 f2g1 h2g2,2797,advantage defensiveMove endgame master short
8/5kNR/5P2/4P1p1/7r/1K6/8/8 w - - 3 46,g7f5 h4h7 f5d6 f7e6 d6e4 h7h5 b3c4 g5g4,2797,crushing defensiveMove endgame hangingPiece quietMove veryLong
2r5/1p4pk/6p1/pP4Pp/3PP2P/B3nP2/8/5RK1 w - - 1 31,f1c1 c8c1 a3c1 e3c4 g1f1 a5a4 f1e2 a4a3 c1a3 c4a3 e2d3 b7b6,2797,crushing defensiveMove endgame quietMove veryLong
8/2k5/3p4/2pPp1p1/1p2P1P1/rP2P3/p1K5/Q7 w - - 17 44,c2d3 a3b3 d3c4 b3a3 c4b5 a3a8,2797,crushing defensiveMove endgame long queenRookEndgame
3r2k1/1pp1nppp/8/pP1P2q1/3b4/P1N2Q1P/1B3PP1/4R1K1 b - - 0 22,e7d5 b2c1 g5f6 c3d5 f6f3 g2f3,2797,crushing long middlegame
8/8/p4Np1/2p5/1k2P2P/8/b1K3P1/8 b - - 0 38,b4c4 c2b2 a2b3 g2g4 b3d1 h4h5 g6h5 g4g5 d1e2 g5g6,2797,crushing endgame quietMove veryLong
r4k1r/pppq1pN1/5Q2/2b1p2p/2n1P3/2NP4/PP2K1PP/R6R b - - 3 16,c4b2 g7e6 d7e6 f6h8 f8e7 h8h5,2797,advantage discoveredAttack long middlegame pin
1R6/1P3p2/6p1/6PP/8/5k1K/1r6/8 b - - 0 68,g6h5 b8f8 b2b7 g5g6 f7f5 f8f5,2797,crushing endgame long pin rookEndgame
r4rk1/pp1R1p2/4p1p1/qNp1b1Np/2B4Q/8/PPP2PPP/2K5 b - - 0 20,a7a6 h4e4 a8d8 c4e6 e5b2 c1b2,2797,advantage long middlegame quietMove
8/6pp/5k2/pp6/6PP/2P2Pr1/1P6/1R1K4 w - - 1 35,b2b4 g3g1 d1c2 g1b1 c2b1 a5b4 c3b4 g7g5 h4g5 f6g5 b1c2 g5f4,2797,crushing endgame rookEndgame veryLong
r5k1/1pp5/1nn1pP2/3pP3/4b1P1/pP4K1/q2NQR1B/8 b - - 2 30,c6d4 e2e3 g8f7 e3h6 a8g8 d2e4 d4f5 f2f5 g8g4 g3g4,2797,crushing middlegame quietMove veryLong
5r2/q6R/4k1p1/5pQ1/4pP2/Pp6/1p2K1P1/8 b - - 3 38,e6d5 h7a7 b2b1q a7d7 d5c6 d7d2 f8c8 g5e7 c8c7 e7b4,2797,crushing endgame quietMove veryLong
2r3k1/4q3/1R2p1p1/3pP1P1/3P1PKp/2P3n1/Q7/2R5 w - - 3 49,g4h4 g3f1 c1f1 e7h7 h4g3 c8c3 f1f3 c3f3 g3f3 h7h3,2797,attraction crushing endgame quietMove sacrifice veryLong
8/7p/3p4/1p1k2p1/1P3p2/3K1PP1/5P1P/8 w - - 2 35,h2h3 d5e5 d3c3 f4g3 f2g3 h7h5 h3h4 g5h4,2797,crushing endgame pawnEndgame quietMove veryLong zugzwang
8/6p1/2p4p/2k2r1P/5PK1/1p6/4R3/8 b - - 1 48,c5b4 g4f5 c6c5 e2g2 c5c4 f5e4,2797,crushing defensiveMove endgame hangingPiece long rookEndgame
8/4k3/2B3p1/3pPpP1/P1pP1K1p/1nP5/8/8 b - - 1 55,e7e6 c6e8 b3d4 a4a5 d4e2 f4f3,2797,crushing endgame long quietMove
8/5p2/6pK/4Pk2/5PRP/8/7r/8 w - - 13 75,e5e6 f7e6 g4g6 h2h4 h6g7 h4f4 g6f6 f5e5 f6h6 f4f1,2798,crushing defensiveMove endgame rookEndgame veryLong
8/p7/1p6/2p5/P2p4/1P6/1K2kn1R/8 w - - 2 51,b2c2 a7a6 c2c1 d4d3 h2f2 e2f2,2798,crushing endgame long quietMove
r2qr1k1/pp1n1pp1/3b4/2p2PPQ/3n4/1P1P3P/PBP3B1/RN3RK1 w - - 1 20,g5g6 d4e2 g1f2 d6g3 f2f3 f7g6 h5g6 g3e5,2798,crushing exposedKing middlegame veryLong
3q2k1/Q2B2pp/3bpr2/8/3p4/8/P1r2PPP/RN3RK1 w - - 0 17,d7a4 d6h2 g1h2 f6f2 a4c2 f2f1,2798,crushing deflection long middlegame
4r2k/pQ4pp/7r/P6q/1P1bp3/5PP1/5PB1/2RR2K1 w - - 0 26,g3g4 h5h2 g1f1 e4f3 b7f3 d4f2 f3f2 h6f6,2798,crushing master middlegame pin sacrifice veryLong
r1b1r1k1/1p3pp1/p5Np/3pp2Q/P7/1qPP2RP/1P3KP1/R1B5 b - - 0 21,f7g6 h5g6 e8e7 f2g1,2798,crushing defensiveMove master middlegame short
r2q2k1/6b1/3p4/2p5/np5P/3PB3/KPP2Q2/3R3R w - - 2 30,d1g1 a4c3 a2b3 d8d7 g1g7 g8g7,2798,crushing discoveredCheck doubleCheck long middlegame quietMove
6Q1/1q6/5pk1/5p1p/7P/6P1/5P1K/8 b - - 5 56,b7g7 g8g7 g6g7 h2g2 f5f4 g2f3 f4g3 f3g3,2798,crushing endgame queenEndgame veryLong
r4r1k/pp4b1/2p2nQp/5B2/3qN3/8/PPP3P1/R1K4R b - - 1 20,d4e3 c1b1 a8e8 a2a4 e8e4 a1a3,2798,clearance crushing defensiveMove long middlegame quietMove sacrifice
8/r7/P3ppRP/1k2p3/1b6/2ppP3/RK3P2/8 w - - 0 49,b2c1 a7a6 a2a6 b5a6 g6g1 b4a3 c1d1 a6b5,2798,crushing defensiveMove endgame exposedKing master masterVsMaster veryLong
2r3k1/2qN1rp1/ppP1p3/3p1b2/P2P4/2R1PP2/5RK1/2Q5 w - - 0 32,f2b2 f5h3 g2f2 c7h2 f2e1 h2g3 e1d2 f7f3,2798,crushing middlegame veryLong
r4rk1/1b3ppp/1q1Pp3/2p5/2BP2Q1/1P6/1B4PP/5RK1 b - - 1 25,g7g6 f1f7 f8f7 g4e6 a8f8 e6e5,2798,capturingDefender crushing long middlegame pin sacrifice
8/2p3p1/p2p3p/1p1Pp1k1/1P2P1P1/3P1KP1/1PP5/8 w - - 0 30,c2c4 b5c4 d3c4 g7g6 c4c5 h6h5 g4h5 g6h5 f3g2 g5g4 b2b3 h5h4 g3h4 g4h4,2798,crushing endgame pawnEndgame quietMove veryLong
2kr3r/1p1q3p/pB1p1Q2/3P1N2/8/2Pn4/P5PP/1R5K b - - 0 29,d8f8 f5d6 c8b8 f6e6,2798,advantage middlegame queensideAttack short
8/7p/B7/p1k2p2/1pp4P/5K2/1P3P2/8 w - - 0 39,a6c8 a5a4 c8f5 a4a3 f5b1 c4c3,2798,bishopEndgame crushing endgame long quietMove
2qr2k1/p4pp1/1b2p3/3p2N1/5P2/3Q4/PP3PKP/5R2 b - - 0 24,e6e5 d3h7 g8f8 h7h5 c8d7 f4e5,2798,crushing endgame long
1r6/2Q2Bkp/1p4p1/p7/3q1P2/3n3P/4r1P1/1R3R1K b - - 2 33,b8f8 f7g6 g7g6 b1b6 f8f6 b6b7 f6f4 c7h7,2798,crushing discoveredAttack discoveredCheck middlegame quietMove veryLong
5r1k/7p/3p3q/4pr2/p1P5/Pp3PR1/1P3Q1P/6RK b - - 1 33,e5e4 f2g2 h6e6 g3g7 f5h5 f3f4 e4e3 f4f5,2798,crushing endgame quietMove veryLong
4k1r1/1q1nbp1p/4p3/8/Q7/6B1/PP3pPP/2R2K2 b - - 1 26,b7b6 c1c7 b6c7 g3c7,2798,crushing middlegame short
r6k/1qP1p2p/p2pNp1n/5P2/1P2P1rP/4Q1p1/P5P1/R3K2R w KQ - 3 33,e3h6 b7e4 e1d1 e4g2 h1e1 g2f3,2798,crushing long middlegame
8/8/7K/2r1k2p/8/4NP2/6PP/8 w - - 1 46,h2h3 e5f4 e3d1 h5h4 d1f2 c5c2 f2d3 f4g3 f3f4 c2g2 f4f5 g2d2,2798,crushing defensiveMove endgame quietMove veryLong
r5rk/pQ3p1p/2pq1b2/3p4/8/5P2/PPP2P1P/R1B2R1K w - - 3 19,b7f7 d6e5 c1h6 g8g6 f1e1 e5f5,2798,crushing long master middlegame
rn3rk1/pp1b1p1p/6p1/2p1PPQ1/q2p4/P7/1B4PP/3R1RK1 b - - 1 20,a4c6 f5f6 g8h8 f1f4 d7h3 d1d2,2798,advantage long middlegame
1r3rk1/1p3pp1/p2p1n1p/2p2PP1/2P5/2B2Q2/q1P4P/2KRR3 b - - 1 25,a2a3 c1d2 d6d5 d1a1 f6e4 e1e4 d5e4 f3e3 f8d8 d2e2 d8d3 a1a3 d3e3 e2e3,2798,clearance crushing defensiveMove middlegame sacrifice trappedPiece veryLong
2br2k1/p4pp1/2q2n1p/3p2r1/4p3/1BP1N3/PP1R1PPP/3RQ1K1 w - - 4 25,e3d5 f6d5 h2h4 g5g2 g1g2 d5f4 g2h2 d8d3 d2d3 e4d3 f2f3 c6f3 e1f1 f3g4,2798,advantage attraction clearance kingsideAttack middlegame veryLong
7k/1N3p2/p1n4b/4PQ1p/1P3P2/P7/2R2BKP/3r3q w - - 3 41,g2g3 c6e7 c2c8 e7c8,2798,advantage middlegame short
r3rnk1/p1b2ppp/2p2p2/1pP4q/3P2b1/1Q2BN1P/PP2BPP1/3RR1K1 b - - 0 16,g4h3 f3e5 h3e6 e2h5 e6b3 e5c6,2798,crushing discoveredAttack long middlegame
2r5/R6p/3r1kp1/5p2/8/5B2/P1p2PPP/2R3K1 w - - 0 30,a7h7 d6b6 h7b7 b6b7 f3b7 c8d8 b7f3 d8b8 g1f1 b8b1 f1e2 b1c1,2798,advantage endgame pin quietMove veryLong
3rr1k1/Bp3ppp/8/8/2n2P2/2P3P1/P5RP/R3K3 w Q - 1 19,e1f1 b7b6 g2e2 g8f8 a1e1 e8e2,2798,advantage endgame long quietMove
5rk1/pp2q1pp/3np1p1/PP1p4/1Q1P4/B3P2n/2B3P1/R4NK1 w - - 0 26,g1h2 e7h4 g2h3 f8f2 h2g1 f2e2 b4e1 e2e1,2798,crushing fork middlegame sacrifice veryLong
8/8/p1pk1p1p/4p3/PP2P3/3K1P1P/8/8 b - - 1 30,h6h5 d3c3 d6c7 c3c4 c7b7 c4c5,2798,crushing endgame long pawnEndgame
2k1B3/R7/2p1p3/2P1Kp2/1p3P2/pr6/8/8 b - - 1 39,b3b2 e5d6 c8b8 a7a4 a3a2 d6c6,2798,crushing endgame long
8/2k3p1/1P6/2PK1P2/8/3n4/8/8 b - - 0 41,c7d7 c5c6 d7d8 d5e6 d8c8 e6d6,2798,crushing defensiveMove endgame knightEndgame long zugzwang
4qrk1/Q4p2/7p/3pNRp1/2bP4/2P1p1P1/Pr4PP/R5K1 w - - 2 22,e5d7 e8e6 g3g4 e3e2 f5e5 e6g6,2798,advancedPawn crushing defensiveMove long master middlegame
8/8/7p/4pPpP/2nk2P1/8/3K2B1/8 w - - 1 44,d2e2 c4e3 e2f3 e5e4 f3g3 e3d5,2798,crushing defensiveMove endgame exposedKing long
r3r1k1/p1p3Rp/bnp1p3/7P/1bp5/1PN4q/PB2Q3/1K1R4 b - - 0 22,g8h8 e2e5 h3f5 c3e4 c4c3 g7g8 h8g8 d1g1 f5g6 h5g6,2798,attraction crushing defensiveMove discoveredCheck doubleCheck kingsideAttack middlegame sacrifice veryLong
1r5k/pp3Qpp/3p2n1/4qN2/8/8/PPP3PP/5R1K b - - 10 26,e5b2 f5d6 b2a3 f7e6 h7h6 e6g6,2799,advantage endgame long
8/5p2/p3p1p1/1p5p/5P1P/P1k2K2/5P2/3B4 w - - 2 31,f3e2 a6a5 a3a4 b5b4 e2e3 b4b3 d1f3 c3b4 e3d2 b4a4 d2c1 f7f5 c1b2 a4b4 b2b1 a5a4,2799,bishopEndgame crushing defensiveMove endgame quietMove veryLong
8/2Q2p1k/5npp/2b5/8/2N1p2P/PPP2qPK/8 b - - 3 32,f6e4 c3e4 c5b6 c7e5 f2f5 e5f5 g6f5 e4c3,2799,advantage defensiveMove endgame fork hangingPiece quietMove veryLong
8/8/4p3/3pP1pp/8/2K4P/5PP1/2k5 b - - 1 45,c1d1 h3h4 g5g4 c3d3 d1e1 f2f4 g4g3 f4f5 e6f5 e5e6 e1f2 e6e7 f2g2 e7e8q,2799,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
8/R1pR1r2/p1P1K1k1/r6p/8/8/8/8 b - - 1 49,f7d7 c6d7 a5a3 a7a8 a3e3 e6d5 e3d3 d5c6,2799,advancedPawn crushing endgame rookEndgame veryLong
1k5r/2p1N3/3p1p2/pp6/1r2q1Pp/1P5Q/4BR2/1R3K2 w - - 2 38,e2f3 e4b1 f1g2 b4e4 e7c6 b8b7,2799,crushing hangingPiece long middlegame
8/8/1Q1bk3/3bNp1p/5K1P/1pp5/8/8 w - - 0 55,b6d4 c3c2 d4c3 e6f6 f4e3 d6e5,2799,advancedPawn crushing endgame long
2k3r1/Q1p4p/Bp1r2q1/8/3bb3/2R2P2/P5PP/R6K b - - 3 28,c8d7 c3c7 d7e6 a6c4 e4d5 c4d5 e6d5 a7b7 d5e5 a1e1 e5f6 g2g4 g8e8 c7e7,2799,advantage attraction middlegame quietMove veryLong
r1b4k/3q1r2/p4pQp/3pp3/8/P6P/1PPR1PP1/3R2K1 b - - 6 26,f7g7 g6h6 h8g8 d2d5 d7c6 d5d8 g8f7 g2g3,2799,crushing defensiveMove exposedKing kingsideAttack middlegame veryLong
4r2k/p2R1Qpp/2p5/1p6/3B2P1/2P2P2/P1K1qPb1/8 w - - 3 34,c2b3 e2d1 b3b4 d1a4 b4c5 a4a3 c5c6 g2f3 f7f3 a3a6 c6c5 e8c8 c5d5 a6c6,2799,crushing endgame sacrifice veryLong
r3b3/pp3rkp/2n5/q4PN1/2Bp2P1/1Q5P/8/5R1K b - - 1 28,f7f6 b3b7 e8f7 g5e6 g7h8 b7a8,2799,advantage fork long middlegame
r3k1r1/p4p2/2Q1p2p/5p2/5PP1/7R/q6P/6RK b - - 8 32,e8e7 c6b7 e7f6 h3h6 f6g7 h6e6,2799,advantage deflection endgame long pin
7B/8/5PK1/1p2n2p/2p1k3/2P4P/8/8 w - - 3 50,g6h5 e5f7 h8g7 b5b4 g7f8 b4b3 f8a3 e4f5,2799,crushing endgame veryLong
2rr3k/1p3p1P/4pp2/3pP2P/1qpQ4/1p2P3/4K3/3R2R1 b - - 3 31,f6f5 d4h4 h8h7 h5h6 d8g8 g1g7 g8g7 h6g7,2799,advancedPawn crushing discoveredAttack discoveredCheck endgame exposedKing master veryLong
r1b1kb1Q/pppp1p1p/2n5/3np3/2B1P3/7N/PPPP2qP/R1BK3R w q - 0 10,h1f1 d7d6 h8h7 c8g4 d1e1 c6d4 h7f7 e8d8 f7f8 d8d7 c4b5 d4b5 f8f7 d5e7,2799,clearance crushing defensiveMove middlegame quietMove sacrifice veryLong
7k/2r2rpb/3Q1p2/p2P3P/4P3/5PR1/q7/6RK b - - 0 47,c7c2 d6b8 h7g8 g3g6,2799,crushing middlegame short
5r2/R3N1bk/1Q5p/4p3/1P3p2/7P/1q4PK/8 b - - 1 35,f4f3 b6g6 h7h8 g6g4,2799,advantage endgame short
4br1k/4R1pp/1qp3p1/3p2Q1/6P1/1BP4P/P1PR1P1K/1r6 w - - 8 28,g5e5 f8f2 h2g3 b1g1 g3h4 g6g5 e5g5 e8f7 e7b7 h7h6 b7b6 h6g5,2799,advantage middlegame quietMove veryLong
2r2r1k/1p1B3n/p3p3/3p1p1P/3n4/2P1qP1N/PPQN4/2KR2R1 w - - 1 23,c2a4 b7b5 a4d4 e3d4,2799,advantage middlegame pin short
r4r2/1pqn1p1k/p5pP/3P1N1P/5p2/3B1Q2/PPP5/2K3R1 b - - 0 23,g6f5 f3g4 c7e5 d3f5 h7h8 g4g7 e5g7 h6g7,2799,advancedPawn crushing exposedKing fork intermezzo master middlegame pin veryLong
r4rk1/5ppp/2n5/q1p1P3/8/1PPP4/nBKQ3P/R5R1 b - - 5 28,f8c8 g1g7 g8g7 a1g1 g7h8 d2g5 c6d4 c3d4 c5d4 c2d1 c8c1 b2c1 a2c3 d1c2,2799,attraction crushing middlegame quietMove sacrifice veryLong
r2q1rk1/1p3p1p/p5p1/1b1B4/1Q1BP3/8/5PPP/2R3K1 b - - 0 21,a8c8 c1c8 d8c8 d4c3 b5c4 d5c4,2799,advantage long middlegame quietMove
2kr1bn1/ppp2pp1/6q1/5b2/3pNB2/3B1P2/PPPQ4/2K4R b - - 1 22,g8f6 e4f6 f5d3 d2a5 f8d6 f4d6 c7d6 f6d5,2799,advantage defensiveMove middlegame veryLong
8/7p/k5p1/P3Rp2/5K2/4P3/6P1/r7 b - - 16 50,a1a5 e5a5 a6a5 f4g5 a5b5 g5h6 b5c5 h6h7 c5d6 h7g6 d6e5 g6h5,2799,crushing defensiveMove endgame rookEndgame veryLong zugzwang
rr6/1b1nppkp/1q1p2p1/2pP4/2P5/1P1B1N1P/5QP1/R3R1K1 w - - 0 23,e1e7 a8a1 g1h2 b6d8 e7f7 g7g8,2799,crushing hangingPiece long master middlegame
8/1p3k1P/2p1p3/p2pP2N/5PK1/2P5/8/7r b - - 2 41,h1h5 g4h5 f7g7 h5g5 g7h7 g5f6 d5d4 c3d4 a5a4 f4f5 h7g8 f6e6,2799,crushing endgame hangingPiece veryLong
8/8/r4qkp/4R3/3Q1PP1/7K/p6P/8 w - - 0 48,f4f5 g6h7 d4d7 f6g7 d7d3 a6a7,2799,crushing defensiveMove endgame long
8/p2q2kp/1p6/2p1Pp2/3N1p2/1PP2PpP/b1Q3P1/6K1 w - - 0 29,c2a2 c5d4 a2d2 d4d3 d2f4 d7d8 f4d2 f5f4 g1f1 d8d5,2799,crushing endgame master quietMove veryLong
r4rk1/1R3pb1/pR4p1/2q5/3Np3/2P1P1Pp/Q2P1P1P/6K1 w - - 0 26,d4e6 c5h5 b6b1 f7e6,2799,advantage master middlegame quietMove short
5rk1/2p2pp1/2P3b1/4p1Pp/4N2P/bP5q/P1P1Qp2/1K1R2R1 w - - 0 26,e4f2 h3c3 f2d3 f8d8 e2e5 d8d3 e5c3 d3c3,2799,advantage middlegame veryLong
8/5p2/7p/3k4/1P6/4K3/7P/8 b - - 1 49,h6h5 e3f4 f7f6 f4g3 d5e4 b4b5,2799,crushing defensiveMove endgame long pawnEndgame
r3kb1r/pp1n1pp1/4p1p1/3pP3/3P4/3BPQ1P/Pq4P1/RN3RK1 b kq - 1 15,b2a1 f3f7 e8d8 d3b5 f8e7 f7e6 d7b6 g1h2 h8f8 f1f8 e7f8 e6e8 d8c7 e8f7,2799,attackingF2F7 crushing fork middlegame veryLong
3B4/pp3b2/8/8/3P1pkP/1PK5/P7/8 w - - 0 42,c3d3 f4f3 d8g5 f7g6 d3d2 f3f2 d2e2 g4g3,2799,advancedPawn bishopEndgame crushing endgame veryLong
7r/1b3pk1/pb1p4/4p1P1/1p2q3/1P3NQ1/PBP3K1/2R2R2 w - - 9 32,c1e1 e4c2 f1f2 h8h2 g2h2 b6f2,2799,crushing exposedKing fork long master masterVsMaster middlegame pin
r4rk1/3R1p1p/5Bp1/2Q1P3/3RP3/pp5P/1q4PK/8 w - - 0 41,c5f8 a8f8 e5e6 b2f2 e4e5 f2d4 d7d4 f7e6,2799,crushing endgame hangingPiece veryLong
7k/6pp/2rpqn2/p2R4/1pP1PPn1/1P4P1/P6P/4QR1K w - - 3 31,h2h3 g4e3 e1e3 f6d5,2799,advantage master middlegame short
4rrk1/6pp/2q5/3B1p2/P2P1P1P/3bP3/2pB2QR/2b3K1 b - - 0 30,g8h8 d5c6 e8e3 g2f2 e3g3 h2g2,2799,advantage long middlegame
1b4r1/1bq2k2/p4pN1/Pp1pp1nP/1P4Q1/2P3P1/7K/2R2R2 b - - 4 46,f7g7 f1f6 c7d8 c1f1 d8f6 g4d7 f6f7 f1f7,2799,clearance crushing fork master middlegame quietMove sacrifice veryLong
r1b1k1r1/pp5q/4pQ2/2p1Bp1P/4P3/1PK5/2P2PP1/7R b - - 4 31,e8d7 h1d1 d7c6 d1d6 c6b5 f6h4,2799,crushing defensiveMove long middlegame
6k1/ppp2pp1/7p/4QP1b/P7/2PB1PK1/1q5P/8 b - - 1 29,f7f6 d3c4 g8f8 e5d5 b2b6 d5g8 f8e7 g8g7,2799,advantage deflection endgame veryLong
rr4k1/4pp1p/1qp2np1/p2p3P/5Q2/1P6/P1P1NP2/2KR3R b - - 0 19,f6h5 h1h5 g6h5 f4e5 c6c5 d1g1,2799,advantage long middlegame sacrifice
8/p2K2k1/3P1b2/3P2p1/8/8/8/3B4 b - - 1 52,g7f7 d7c8 f7g6 d1c2 g6h5 d6d7,2799,endgame
8/R7/7R/3pPp1P/5r2/2k1K3/5r2/8 w - - 0 58,a7a3 c3b4 a3d3 b4c5,2799,crushing defensiveMove endgame rookEndgame short
