FEN,Moves,Rating,Themes
2k5/ppp3pp/5n2/5P2/2Bn3Q/PbN1bPN1/1Pq3PP/K6R w - - 11 25,c4e6 b3e6 f5e6 e3c1 c3a4 c2a4 h4d4 a4d4,2586,crushing master middlegame veryLong
3r1rk1/2q2p2/1pb1pPpp/6N1/1pP3Q1/6PP/P4P2/3RR1K1 b - - 1 26,h6g5 g4g5 d8d1 e1d1 f8d8 d1d5 d8d5 c4d5,2586,crushing middlegame veryLong
rnBq1rk1/pp4pp/8/2bPp3/8/2N1p1P1/PP3K1P/RNBQ3R w - - 0 13,f2g2 f8f2 g2h3 d8c8 d1g4 f2f5,2586,crushing defensiveMove long middlegame
R7/P4pk1/2p3p1/8/2n5/2P5/1P5r/2K5 b - - 0 33,h2b2 a8g8 g7g8 a7a8q g8g7 a8a4 b2f2 a4c4,2586,advancedPawn advantage attraction endgame promotion veryLong
2r1k2r/4ppbp/p5p1/2BnN3/3P4/2N4b/PPP2P1P/R3K1R1 w Qk - 1 17,c3a4 g7e5 d4e5 h3d7 e1c1 e7e6 d1d4 d7a4,2586,advantage middlegame quietMove veryLong
2r1r1k1/p4pp1/1p3q1p/3Pn2P/3NQ3/bP3P1R/P2B2P1/1K1R4 w - - 3 24,e4f5 e5c4 f5f6 c4d2 b1a1 g7f6,2586,crushing long master middlegame sacrifice
r1b2rk1/pp4p1/2n4p/3Np3/2P1N1pq/3P4/PP3bPP/R1BQ1R1K w - - 4 17,e4f2 g4g3 f2h3 c8h3 h2g3 h4g3,2586,crushing long middlegame
5rk1/1bqn1rpp/p7/2bp4/1p6/3PNNPP/PPP1QRBK/5R2 w - - 2 23,f3g5 f7f2 f1f2 c7e5 f2f8 d7f8,2586,advantage long middlegame
r2q1rk1/pb1nbpp1/1pn1p3/3pN2Q/2pP1B1P/2P1PN2/PP3PP1/R3K2R b KQ - 3 14,d7e5 f3g5 e7g5 h4g5 f7f6 d4e5,2586,advantage long middlegame
4rr2/pp3pkp/2pp4/5qb1/3Q4/2NP1P2/PP4P1/R4RK1 b - - 2 19,e8e5 f3f4 f5g4 d4a4 b7b5 a4d1,2586,advantage fork long middlegame
5rk1/p4ppp/2B2n2/1Pb5/P3pq2/4pN1P/1P2Q1P1/R1B3KR w - - 0 27,f3h2 f8d8 h2f1 d8d1 c1e3 c5e3,2586,crushing long middlegame quietMove
3r3r/Rppk2pp/7n/3Np3/4P3/1P1PB2P/1Pq3P1/2R4K b - - 1 23,c2d3 c1c7 d7e6 c7e7 e6d6 e7b7 d3d5 e4d5,2586,advantage middlegame veryLong
5r1k/1pp4p/3p2p1/p3n3/Pb2Pn1q/4BPNP/2R3PK/1R1Q4 w - - 7 25,c2c7 f4h3 g2h3 f8f3 d1f3 e5f3,2586,advantage deflection discoveredAttack long master middlegame
r2q3r/1p4p1/p4k2/2pBnbp1/2Pp4/8/PPN2PPP/R3QRK1 b - - 3 23,f5c2 f2f4 g5f4 f1f4 c2f5 f4f5 f6f5 e1g3 e5f3 g3f3,2586,crushing middlegame sacrifice veryLong
r1b1k2r/ppp1npQp/2np4/2bNp3/2B1P3/8/PPPP1qPP/R1BK2NR w kq - 1 8,d5c7 e8d8 g7h8 d8c7 h8g7 c8e6,2586,advantage long opening sacrifice
4r1k1/5pp1/p6p/1p1pr1qn/8/PBPQ3P/1P3PP1/3R1RK1 w - - 3 25,g2g3 h5f4 d3f3 f4h3 g1h2 e5f5,2586,advantage kingsideAttack long middlegame pin
2q5/4Rp1k/2p2Pp1/p1p2bQp/P1Pp3P/3P4/1r1K1R2/8 w - - 2 49,d2e1 b2b1 e1d2 c8b8 e7f7 h7g8 f7f8 g8f8 g5h6 f8e8 f2e2 e8d8 h6f8 d8c7,2586,crushing endgame quietMove veryLong
4r2k/p5p1/3bB2p/5pq1/3Pn3/1P5P/P4PP1/2RQ1RK1 w - - 3 22,e6d5 g5f4 g2g3 e4g3 f1e1 e8e1 d1e1 f4c1 e1c1 g3e2 g1f1 e2c1,2586,advantage attraction fork middlegame sacrifice veryLong
4k3/2Q5/4p3/8/2P5/1P4P1/r2r3P/6K1 w - - 9 40,c7c8 e8f7 c8b7 f7g8 b7b8 g8h7,2586,crushing defensiveMove endgame long queenRookEndgame
8/1b2rpkp/p5p1/3P3n/1r5q/2N4P/1PP1N1PQ/4RR1K w - - 0 33,d5d6 e7e3 h1g1 h5f4,2587,advantage master middlegame short
r4rk1/1b1nbp1p/p2p2pP/q5P1/2pBPP2/2N5/PPPQ4/1K1R3R b - - 2 19,d7c5 c3d5 a5d8 d4c5 d6c5 d2c3 f7f6 d5f6 e7f6 c3c4 f8f7 d1d8,2587,crushing middlegame veryLong
1r1q1r1k/1b5p/p3Np2/1p1P1n1p/4p3/1P5P/1QP1KPR1/6R1 b - - 0 27,d8d5 g2g8 f8g8 b2f6 g8g7 g1g7 d5e6 g7g8 h8g8 f6e6,2587,advantage attraction deflection discoveredCheck doubleCheck intermezzo kingsideAttack middlegame sacrifice veryLong
r4rk1/1pP2ppp/1b1Pb3/p7/KP1nNP2/3B2P1/P1P4P/R1B4R w - - 0 26,c1b2 a5b4 a4b4 d4c6 b4b5 b6e3,2587,attraction clearance crushing discoveredAttack discoveredCheck long middlegame
4r2r/p4k2/1qp1Np2/3p3p/3P1Bpn/3Q2P1/PPP2P2/4RRK1 w - - 0 24,e6c7 h4f3 g1h1 f3e1 d3c3 e1f3,2587,advantage fork long middlegame
6k1/2q4p/1p1p2pb/1PnPp2n/2N1P1Q1/2N3P1/1B4KP/8 b - - 6 31,g8f7 g4c8 c7c8 c4d6 f7e7 d6c8,2587,attraction crushing deflection fork long middlegame sacrifice
8/8/2P5/1K6/1P1kr3/8/P7/8 b - - 0 41,e4e5 b5b6 d4c4 c6c7 c4b4 a2a3 b4a4 c7c8q,2587,advancedPawn crushing defensiveMove endgame promotion rookEndgame veryLong
r1q2r2/p2n4/2p1k1Q1/1p1p4/3PPb2/2P5/PP3PP1/1K1R3R b - - 0 23,e6e7 h1h7 e7d8 e4e5,2587,advantage defensiveMove middlegame short
r3r3/3n3Q/1q3k1p/p2p4/1ppP1N2/4P2P/PP3P2/R3K3 b Q - 1 26,b6d6 f4h5 f6g5 e1c1,2587,advantage castling defensiveMove middlegame short
2k5/p4p1p/2p2n2/2q5/2Nr1Qr1/8/PP4PP/2R1R1K1 w - - 0 23,f4f6 d4c4 f6f2 c4c1 f2c5 c1c5,2587,crushing discoveredAttack discoveredCheck long middlegame pin
5kb1/1R6/1p4PP/p5K1/2p5/8/5r2/8 b - - 0 64,c4c3 b7b8 f8e7 b8g8 f2g2 g5f5,2587,crushing defensiveMove deflection endgame long master skewer
r2r2k1/p2bppbp/6p1/1P6/1n6/1N2BP2/PP4PP/2KR1B1R w - - 1 16,a2a3 a8c8 b3c5 g7h6 e3h6 c8c5 f1c4 c5c4,2587,crushing deflection middlegame queensideAttack veryLong
8/8/8/r7/P4p2/5Pkp/R7/6K1 w - - 1 80,a2a3 a5d5 a3a1 g3f3 g1h2 f3g4 a1a2 d5a5,2587,crushing endgame quietMove rookEndgame veryLong
4k3/8/5K2/2r2p1P/8/8/1R6/8 b - - 0 50,f5f4 b2b8 e8d7 h5h6 f4f3 h6h7,2587,advancedPawn crushing endgame long rookEndgame
r2q1rk1/1b1nn1bp/p5p1/2p1P3/3B1P2/2NB1N2/PPQ3P1/R3K2R b KQ - 0 16,c5d4 d3c4 g8h8 h1h7 h8h7 f3g5,2587,advantage attraction kingsideAttack long middlegame sacrifice
7r/1p1n1pkp/3p2p1/3P4/1qP4R/rP2Q3/4B1PP/1R5K b - - 0 24,h7h6 e3e7 d7e5 b1f1,2587,advantage middlegame short
r4rk1/p1pn2B1/2qb4/4pp1Q/4N3/2PP1N2/PP3PPP/n4RK1 b - - 0 18,f5e4 h5g6 f8f7 g7h6 g8h8 g6f7,2587,crushing deflection discoveredAttack discoveredCheck exposedKing kingsideAttack long middlegame
r3r3/1bp2p1k/p1pb1qP1/4p3/3PQ3/P7/1PP2PP1/R1B1K2R b KQ - 0 18,h7g7 c1h6 g7g8 g6f7,2587,advancedPawn advantage middlegame short
r3q1k1/1p2b1p1/p3p2R/3pN3/3P2Q1/2PR4/PP4P1/2K2r2 w - - 1 24,c1c2 e8a4 c2d2 e7g5 d2e2 f1f5,2587,crushing long middlegame
r6Q/p1pk1p1p/2p5/2npPb2/7q/2P5/P1P3PP/R1BK1B1R w - - 1 16,h8f6 f5c2 d1d2 c5e4 d2c2 e4f6,2587,advantage fork long middlegame
4rr1k/pp4pp/2nq1n2/8/3P4/P2B4/1B4PP/R2Q1RK1 w - - 0 20,d1c2 f6g4 g2g3 c6d4,2587,crushing master middlegame short
rnb1k2r/pp3Npp/2p1p3/4P3/3PpPQ1/2q5/P7/R1B2KR1 b kq - 1 16,c3a1 g4g7 a1c1 f1g2 c1g1 g2g1,2587,advantage long middlegame sacrifice
1r4k1/1p3p1p/p1r1bqpB/3pRn2/3P4/PQN4P/1PP2PP1/R5K1 w - - 9 21,h6f4 f5d4 c3d5 e6d5 b3e3 d4e6,2587,crushing long middlegame
1k6/1q1p1p2/2bPp3/1pQ1Pp1p/1RP4P/8/1P4r1/R5K1 w - - 0 39,g1f1 g2h2 c4b5 c6g2 f1e1 h2h1 e1d2 h1a1,2587,clearance crushing endgame exposedKing skewer veryLong
r2qr3/ppp2k2/3p1bpp/3PnN2/2P5/2N4R/PP1Q2PP/2K2R2 b - - 0 21,g6f5 f1f5 e5d7 h3h6 e8h8 h6f6 d7f6 c3e4,2587,advantage exposedKing middlegame pin veryLong
8/1p6/2k4p/1pp1p1pP/P2pP1P1/2PP4/1P1K4/8 w - - 0 37,c3d4 c5d4 a4a5 c6c5 d2d1 c5b4 d1c2 b4a4,2587,crushing endgame pawnEndgame veryLong
r1b5/2p1Np1p/1p6/pPPp3k/P2P3n/7q/3Q1P2/2R2RK1 w - - 2 32,f2f4 h3g3 g1h1 c8g4,2587,crushing defensiveMove middlegame short
4r2k/6pp/6p1/1Q2r3/2pp1q2/1B6/P4PP1/2R2RK1 w - - 0 38,b5c4 e5h5 c4c7 f4h6 g2g3 h5h1,2587,crushing long middlegame quietMove
2r2rk1/pp4b1/2nqp1B1/3p3R/6p1/2P2P2/PP1Q1KP1/7R b - - 0 25,g4f3 h5h8 g7h8 h1h8 g8g7 d2h6 g7f6 g6e8,2587,advantage discoveredAttack discoveredCheck exposedKing kingsideAttack middlegame sacrifice veryLong
3r2k1/pp3ppp/4b3/q7/NbP2Bn1/3QPN2/4K1PP/R6R w - - 1 20,f3d4 a5h5 e2f1 g7g5 f1g1 g5f4,2587,advantage long middlegame
3k3r/2p3p1/pp1b4/3P3p/Pq6/6nP/1PQ3K1/2R1R1B1 w - - 3 28,c2c4 b4d2 g1f2 h8f8 c4d4 d2g5 h3h4 g5f5 c1c3 d6c5 d4c5 b6c5,2587,advantage middlegame veryLong
8/1p6/p1p3k1/P1P3p1/1PP3K1/7P/8/8 w - - 3 52,h3h4 g5h4 b4b5 g6f6 b5b6 f6e5 g4h4 e5d4 h4g4 d4c5,2587,crushing endgame pawnEndgame veryLong
5r1k/1bq1r1p1/p4n1p/1p1p4/2pQ4/P1P2PP1/1P1N2P1/1BR2R1K w - - 1 26,c1e1 f6h5 e1e7 h5g3 h1g1 c7e7,2587,crushing fork long middlegame sacrifice
r5k1/5Np1/3Q3p/q7/p1PpP3/1r1n3P/6P1/R4RK1 b - - 0 36,a5c5 d6g6 b3b6 f7h6 g8h8 h6f7,2587,advantage long middlegame pin
8/8/p5p1/3kPpP1/PPp2P2/2K1p3/8/8 w - - 1 41,b4b5 a6b5 a4b5 d5e4 b5b6 e3e2 c3d2 e4f3,2587,advancedPawn crushing endgame master pawnEndgame veryLong
q5k1/p1p2rpp/2P1Q3/3PB1b1/6P1/3rp2P/5pK1/1R3R2 b - - 0 29,a8d8 d5d6 d3d6 e5d6,2587,advantage middlegame short
8/1p3kp1/1b6/p2pB1P1/3P3P/6K1/b5B1/8 b - - 0 41,a5a4 h4h5 b6a5 g5g6 f7g8 h5h6,2587,advantage bishopEndgame endgame long quietMove
r3rk2/1pp1qpb1/8/5QP1/p1n1pP2/P3B3/1PP2N2/2KR3R w - - 1 26,f2g4 g7b2 c1b1 c4e3,2587,crushing middlegame queensideAttack short
5k2/pp3qpp/2p5/3p1N2/5Q2/3P4/Pb4PP/7K b - - 1 27,g7g6 f4b4 c6c5 b4c5 f8g8 f5h6 g8g7 h6f7,2587,crushing endgame exposedKing fork veryLong
R7/ppqkpp1r/2p1b3/3p3n/3P4/2N1PB2/PPPQ4/1K6 b - - 4 26,c7g3 c3a4 g3g1 f3d1 g1d1 d2d1,2587,crushing defensiveMove long master middlegame quietMove
8/5p1k/3p2pp/3N4/1P1bPP2/6QP/6PK/2q5 w - - 7 38,g3f3 c1g1 h2g3 g1e1 g3g4 h6h5 g4g5 h7g7,2587,crushing defensiveMove endgame veryLong
8/4N3/3p4/5p1P/2k1pP2/4K1nP/8/8 b - - 0 61,d6d5 h5h6 d5d4 e3f2 e4e3 f2g3 c4c3 g3f3,2587,crushing endgame knightEndgame master veryLong
4r1k1/p1pR1p1p/6P1/1p5P/5Q2/8/4qP2/6K1 b - - 0 31,e2e1 g1h2 f7f5 d7h7,2587,crushing endgame master short
1k6/p7/2K5/1p1P3R/8/7P/4r3/8 b - - 1 45,a7a6 d5d6 e2c2 h5c5,2587,crushing defensiveMove endgame rookEndgame short
1R6/1P3pk1/4p1p1/4P1K1/1r3P1p/8/6P1/8 b - - 30 57,g7h7 g5f6 b4f4 f6e7 f4b4 e7f7 b4b6 f7f6 g6g5 f6g5,2587,crushing endgame rookEndgame veryLong zugzwang
8/p1k5/P1P1ppp1/2K4p/5P1P/6P1/8/8 b - - 1 48,e6e5 c5d5 e5e4 d5e4 c7c6 f4f5,2588,crushing endgame long pawnEndgame
r7/pb1pq1k1/1p3Rp1/3pr3/8/8/PPP2QPP/5R1K b - - 5 23,e5f5 f6f5 g6f5 f2g3 g7h8 f1f5 a8e8 f5h5,2588,advantage discoveredAttack middlegame veryLong
8/8/pkb1Q2p/1p1pP3/5rP1/1NK5/q3B2P/3RR3 w - - 4 35,d1d5 b5b4 c3d3 a2b3 d3d2 b3c3,2588,crushing deflection exposedKing long middlegame
r4rkb/pQ2pp1p/6pP/8/2PP2q1/1P3NP1/PB2nPK1/R6R w - - 5 25,b7e7 e2f4 g2g1 g4f3 g3f4 f3g4,2588,advantage deflection long middlegame pin
5k2/5P2/4p1R1/5r1p/8/1p4PP/6K1/8 w - - 0 34,g6e6 f5b5 e6e1 b3b2 e1b1 b5b3 g2f1 f8f7,2588,advancedPawn clearance crushing endgame quietMove rookEndgame veryLong
8/8/3r3p/R2p1pk1/3K4/6P1/5P2/8 w - - 0 47,a5d5 d6d5 d4d5 g5g4 d5e5 h6h5 e5f6 f5f4 f6g6 f4f3 g6h6 h5h4 g3h4 g4h4,2588,crushing endgame master quietMove rookEndgame veryLong zugzwang
8/4k3/4pNn1/1P2Pp2/2K5/8/7P/8 w - - 1 42,b5b6 g6e5 c4c5 e7f6 b6b7 f6e7,2588,crushing defensiveMove endgame knightEndgame long
8/4k3/pQB2n1p/1p1P2pb/2p2p2/2P2r1q/P7/4RNK1 b - - 3 36,f6e4 e1e4 e7f7 b6c7 f7g8 c7d8 g8g7 e4e7 h5f7 e7f7 g7f7 c6e8,2588,attraction crushing exposedKing hangingPiece middlegame veryLong
8/8/6pp/5p2/1kp1pP2/p3P1P1/P2K3P/8 b - - 1 55,g6g5 f4g5 h6g5 h2h4 c4c3 d2e2 f5f4 e3f4 c3c2 e2d2 e4e3 d2c2 e3e2 c2d2 e2e1q d2e1,2588,crushing endgame pawnEndgame veryLong
8/2n2kp1/bp1p1q1p/p1pPp3/P1P1Rr2/2PQ1N1P/1rB3P1/R5K1 b - - 9 27,a6c4 e4c4 f4c4 d3c4,2588,advantage middlegame short
r4rk1/1p4bp/p2pbqp1/8/1np1P1P1/2N1BP2/PPPQB3/2KR3R w - - 2 18,e3g5 b4a2 c1b1 a2c3 b2c3 f6e5,2588,crushing long middlegame queensideAttack
r4rk1/1q2p1bp/1p1pP1pB/p1pP2Q1/2P2R2/1P6/P6P/2K4R b - - 1 26,a5a4 h6g7 f8f4 g5f4 g8g7 h1f1,2588,crushing defensiveMove long middlegame
r4rk1/ppp5/1b4qp/4Q1p1/2P2p2/2PP3P/1P3PPB/R4RK1 b - - 0 21,g6d3 c4c5 a8e8 e5d4 d3d4 c3d4,2588,crushing long middlegame
8/6p1/7p/5k2/5P2/r3RK1P/6P1/8 b - - 0 44,a3e3 f3e3 h6h5 g2g3 g7g6 e3f3,2588,crushing defensiveMove endgame long quietMove
k2r3r/Pp2qp2/4p3/2Pp3p/3P2b1/3B1P2/PQ5b/1RB1R1K1 w - - 0 28,g1h2 e7h4 h2g1 h4g3 g1f1 g3f3 f1g1 f3g3,2588,advantage exposedKing fork master middlegame veryLong
8/8/4p3/4P3/3Ppk2/8/4K3/8 b - - 7 55,f4f5 e2e3 f5g6 e3e4 g6f7 e4d3,2588,crushing defensiveMove endgame long pawnEndgame zugzwang
r3k2r/p1pnb1pp/4Q3/4Pp2/3P3q/6n1/PP3P1P/R1B1KBNR w KQkq - 0 13,g1f3 h4e4 c1e3 g3f1,2588,advantage fork middlegame short
8/P6p/6p1/2K1k3/8/8/1r2p1PP/R7 b - - 2 48,b2c2 c5b5 c2c8 a1e1 e5d4 e1e2,2588,crushing defensiveMove endgame long rookEndgame
2r5/8/p3k1p1/1p5p/1bn2PP1/3R1K2/8/2BR4 w - - 0 38,c1e3 h5g4 f3g4 c4b2 d3d8 b2d1,2588,crushing endgame fork long
2kr1b1r/ppp2Npp/8/3p1q2/3P2n1/2P5/P1P2PPP/R1BQR1K1 w - - 1 15,f7d8 f5f2 g1h1 f2h4 d1g4 h4g4 d8f7 f8d6 f7d6 c7d6,2588,advantage middlegame veryLong
8/k5p1/Pp2pp1p/1K6/3P2PP/6P1/8/8 b - - 0 42,g7g5 h4h5 f6f5 d4d5 f5f4 g3f4 g5f4 b5c4 f4f3 c4d3 f3f2 d3e2,2588,crushing endgame master pawnEndgame quietMove veryLong zugzwang
8/4n3/8/pp2k1p1/2p1B2p/P1P2PPP/8/5K2 w - - 0 43,f1f2 h4g3 f2g3 e7d5,2588,advantage endgame short
1r1q1k2/p6p/3P2p1/2pQ1p2/2P3bb/4P3/p3NP1R/R4K2 w - - 2 28,a1a2 b8b1 f1g2 g4e2 f2f4 b1d1,2588,crushing deflection long middlegame
r1b5/1pqn4/p2bpkr1/5p2/7Q/2NB4/PPP2PPP/3RR1K1 b - - 8 22,f6f7 h4h7 g6g7 h7h5 f7g8 e1e6,2588,advantage deflection long middlegame
8/6k1/6P1/ppp2K2/2p5/P7/1PP5/8 w - - 0 39,f5e5 c4c3 b2c3 a5a4 e5d5 b5b4,2588,crushing endgame long pawnEndgame quietMove
2Q5/2pp1pb1/1p1kp2r/6p1/1q1P2P1/5NP1/5P2/2R3K1 b - - 7 29,c7c6 f3e5 b4d4 c8d7 d6e5 c1e1,2588,crushing endgame long sacrifice
8/pp3p2/6pp/2kP4/4P1PP/4K3/P7/8 b - - 0 28,f7f6 e3f4 c5d6 h4h5 g6h5 g4h5 d6e7 f4f5 e7f7 d5d6,2588,crushing endgame pawnEndgame veryLong
r1bb2k1/1p3Qp1/p3p3/3n4/6pq/2N1N2P/PPP3P1/2K2R2 b - - 0 23,g8h8 f7e8 h8h7 f1f8 h4e1 c3d1,2588,clearance crushing long middlegame quietMove
rn2kb1r/ppq2ppp/2p2n2/8/4P1b1/2PB1N2/PP4PP/RNBQ1RK1 w kq - 4 10,h2h3 f8c5 g1h1 f6h5 e4e5 h5g3 h1h2 g3f1,2588,crushing fork opening quietMove veryLong
3r2k1/pb3pbp/1p3rp1/8/3N2Pq/P1P1PP1P/1P3Q1R/RN3K2 b - - 6 25,d8d4 f2h4 d4d1 f1f2 f6f3 f2e2 f3f1 b1d2 b7a6 c3c4,2588,advantage hangingPiece middlegame veryLong
8/p7/4p1k1/1pp1Ppp1/8/P1PP1K2/1P4P1/8 w - - 4 39,d3d4 c5d4 c3d4 g6f7 f3e3 f7e7,2588,crushing defensiveMove endgame long pawnEndgame
4n3/1p2Q1bk/5r2/4p1Np/1P2P3/5Pp1/r3B1P1/3R1KBq b - - 1 32,h7g6 e7e8 g6g5 e8g8 g5g6 g8a2,2588,advantage fork long middlegame pin
r4r2/pp4pk/2b1p2p/3p1n1Q/8/P2BB3/1q3P1P/2R3RK b - - 2 27,d5d4 c1c6 d4e3 c6e6,2588,crushing middlegame short
6rk/4R2p/5n1K/2p2N2/2P5/1P5P/8/8 w - - 7 48,e7g7 g8g7 f5g7 f6g8 h6g5 h8g7 g5f5 g8f6 f5e6 g7g6,2588,crushing defensiveMove deflection endgame quietMove veryLong
8/5p1p/6p1/8/4k1P1/6KP/5P2/8 w - - 4 40,f2f4 h7h6 h3h4 f7f6 g4g5 f6g5 f4g5 h6h5 g3f2 e4f4,2588,crushing endgame pawnEndgame quietMove veryLong zugzwang
3r1rk1/p7/6p1/R1b1P3/2p2PP1/2Bp4/6K1/5R2 b - - 3 36,d8d5 e5e6 d3d2 f1h1 c5d4 a5d5,2588,crushing endgame long quietMove
2r2k1r/5Pp1/pb5p/2pn4/3p3q/8/PPPB1PPP/R2QR1K1 b - - 0 18,f8f7 d1f3 d5f6 f3b3,2588,advantage fork middlegame short
1Q3B2/p1K1R3/b7/2p1p3/2k3q1/2p5/PP4P1/3r4 b - - 2 50,c3b2 b8b3 c4d4 b3b2,2588,advantage endgame short
4k3/3b1p2/3P1Kp1/1ppB2P1/8/1P6/8/8 b - - 3 43,d7e6 d5e6 f7e6 f6g6 c5c4 b3c4 b5b4 g6f6 b4b3 g5g6 e8d7 g6g7 b3b2 g7g8q b2b1q g8e6,2588,advancedPawn bishopEndgame crushing endgame promotion veryLong
2k5/ppp2p1q/4p3/3n4/3P4/3K2Q1/PPP1N3/R7 w - - 8 36,d3c4 h7c2 e2c3 c8d7,2588,advantage defensiveMove endgame fork short
8/2p5/2p1k1p1/1p2p2p/p3P2P/P2PK3/1PP3P1/8 w - - 0 35,b2b3 b5b4 e3d2 a4b3 c2b3 b4a3,2588,crushing endgame long pawnEndgame
6k1/4q3/1n2p1p1/1P1pP1N1/r1pP3Q/8/p1n2KP1/7R b - - 3 37,e7f8 g5f3 a4a7 h4h8 g8f7 h8f6,2588,advantage defensiveMove exposedKing long middlegame
6k1/p1r2pp1/1p5p/2pP2b1/q1Pp4/3P1QP1/5PKP/4R3 b - - 1 25,g5d2 d5d6 c7c8 e1e7 a4c6 f3c6 c8c6 d6d7 c6d6 e7e8,2588,advancedPawn advantage endgame veryLong
5rk1/p5pp/2n1p3/4q3/8/1Q1PB3/PPP3PP/R5K1 w - - 2 22,e3d2 e5e2 h2h3 f8f2 b3e6 e2e6,2588,advantage endgame long
8/4Kpk1/8/3pPp2/3B4/2P3p1/8/8 w - - 0 49,e7d6 f5f4 e5e6 g7f8 d4e5 d5d4 e6f7 f8f7,2589,bishopEndgame crushing defensiveMove endgame quietMove veryLong
3r3r/ppp3pp/2p2pk1/5b2/4n3/2PB4/PBP2PPP/3RR1K1 b - - 5 16,h8e8 g2g4 f5g4 e1e4 d8d3 e4g4,2589,advantage deflection long middlegame
r2k3r/ppp2q1p/3pn2p/3N4/4P1Q1/3P4/Pb3PPP/1R3RK1 b - - 1 17,h8g8 g4h4 d8d7 b1b2 g8g2 g1g2 a8g8 h4g3 g8g3 f2g3,2589,advantage middlegame veryLong
3r2k1/2q1bpp1/p2p1n1p/P2Q4/1Pp1PB2/2P4P/6P1/3R1RK1 w - - 7 34,d5f5 c7a7 g1h2 g7g6 f4e3 a7e3,2589,advantage long middlegame
3q1rk1/1Q2ppbp/6p1/3r4/3P4/p7/PP3PPP/R1BR2K1 w - - 0 19,b2a3 d5d4 d1f1 d4d7 b7d7 d8d7,2589,crushing long master middlegame
r4rk1/1p4B1/pb2b1np/3p1pq1/3P4/2NQ2P1/PPB1RP1P/R5K1 b - - 0 20,g8g7 e2e6 g6f4 h2h4 g5g4 e6e7,2589,crushing hangingPiece long middlegame
4r3/1pqk1Q1p/p6B/2b1P3/3r4/6RP/PP4BK/n7 b - - 0 31,e8e7 f7f5 d7d8 h6g5 c7d7 e5e6,2589,crushing long middlegame pin
5r2/pp1k1Nb1/3P3p/2P5/2P2p2/8/P6P/1R3K2 b - - 2 28,f8f7 b1b7 d7e6 c5c6 f7f5 c6c7,2589,advancedPawn crushing endgame long
r6k/pp1bqr2/2p1p2P/4bP1Q/2p4P/8/PP2N1R1/2K3R1 b - - 0 31,e7b4 h5f7 b4b2 c1d1 b2a1 d1d2 a1a2 d2e3,2589,crushing defensiveMove middlegame veryLong
8/5ppk/1Q2p1p1/3p4/1R6/2q2KPP/8/8 w - - 7 43,f3g4 f7f5 g4f4 g6g5 f4g5 c3g3 b4g4 f5g4,2589,attraction crushing deflection endgame veryLong
8/2p5/p3k3/1p2P1pp/3K4/P5P1/2P4P/8 b - - 0 37,a6a5 d4c5 b5b4 a3a4 e6e5 c5b5 e5d4 b5a5,2589,crushing endgame pawnEndgame quietMove veryLong
1Qr3k1/2P2ppp/b2r4/p7/P7/2q1P2P/5PP1/2RR2K1 b - - 0 35,d6d1 c1d1 c8f8 d1d8 c3c5 g2g3,2589,crushing defensiveMove endgame long
6k1/3b1pp1/3P3p/1p1B4/3p4/6P1/P4P1P/5K2 b - - 1 33,g8f8 f1e2 d7f5 g3g4 f5g4 e2d3,2589,bishopEndgame crushing defensiveMove endgame long
8/8/3PKp2/4p1k1/3r2P1/8/6R1/8 b - - 0 52,g5f4 g2f2 f4g5 f2f5 g5h4 f5f6,2589,crushing deflection endgame long rookEndgame
1R1n1r2/8/4p3/3pPp1p/k1pN4/4K3/6PP/8 b - - 0 44,a4a3 e3d2 d8c6 d4c2 a3a4 b8f8,2589,advantage endgame long
rn5r/5pkp/2p2q2/2PpNppR/1p1Qn1P1/4PN2/P4PP1/R3K3 b Q - 1 20,f5g4 h5h6 g4f3 h6f6,2589,advantage middlegame short
5r1k/q3p2p/2ppPp2/1p6/1p4Q1/2P2N2/r1P2P1P/2KRR3 w - - 3 23,e1g1 a2a1 c1d2 a7f2 d2d3 a1d1 g1d1 c6c5,2589,crushing defensiveMove deflection middlegame queensideAttack veryLong
4r1k1/1bq1pp2/p2p1bp1/1p1P4/4Q1B1/P1P1B3/1P4PP/5RK1 b - - 1 25,e8d8 g4e6 g8g7 e3h6 g7h6 e6f7,2589,advantage deflection kingsideAttack long middlegame sacrifice
r3nr2/pp4pk/2p1q1Rp/4P3/1Pp5/P2PP3/1B4Q1/2K4R b - - 1 28,e6f5 h1g1 f5f1 g1f1,2589,crushing middlegame quietMove short
4R3/p7/1p4p1/8/4Rkp1/r6P/r4PK1/8 b - - 1 46,f4f5 e8e5 f5f6 h3g4 a2f2 g2f2,2589,crushing deflection endgame long rookEndgame
r3k1r1/2p2p2/p7/R2pPq1p/3P2n1/4B3/1Pn2PPP/1N1Q1RK1 w q - 5 21,b1a3 g4e3 f2e3 g8g2 g1g2 c2e3 g2h1 e3f1,2589,advantage attraction discoveredAttack fork middlegame sacrifice veryLong
8/2k5/p1p5/N2p4/3Pr3/P3B3/1K6/8 w - - 5 50,e3g1 c7b6 a5b3 e4e1 g1h2 e1e2 b2c3 e2h2,2589,crushing endgame fork veryLong
r3rk2/1p3p1Q/p7/4q1p1/2B2bPp/1P2p3/P3R2P/4R2K b - - 1 30,f8e7 h7f7 e7d8 f7b7 e5e4 b7e4 e8e4 c4d5,2589,advantage middlegame skewer veryLong
